epoch,loss,running_acc,acc,running_nmi,nmi
1,-0.1352359436886504,0.11764103464419476,0.06707102672292546,0.11598790823744168,0.05632887203429603
2,-8.61431610099973e-08,0.0794563436329588,0.06825773558368495,0.0,0.006980083236969758
3,-2.5826087708742597e-07,0.07985135767790262,0.06834563994374121,0.00026887369403954885,0.007205352676027867
4,-1.7213712813459636e-07,0.0787687265917603,0.06843354430379747,0.00010628653761102973,0.007079593243240276
5,-0.0003170467902590149,0.07971968632958801,0.06830168776371308,0.004960385400394193,0.008034139584461539
6,-8.432340936614935e-11,0.07957338483146068,0.06825773558368495,0.0,0.006984562391290807
7,-8.432340936614935e-11,0.07784702715355805,0.06812587904360057,0.0,0.006980766450909707
8,-8.432340936614935e-11,0.07847612359550561,0.06808192686357244,0.0,0.0069844741399559705
9,-8.432340936614935e-11,0.07894428838951312,0.06838959212376934,0.0,0.006982396975711272
10,-8.432340936614935e-11,0.07831519194756555,0.06834563994374121,0.0,0.006979394539490768
11,-8.432340936614935e-11,0.08027563202247191,0.06830168776371308,0.0,0.006982989872754524
12,-8.432340936614935e-11,0.07777387640449439,0.06838959212376934,0.0,0.006985032611907058
13,-8.432340936614935e-11,0.0806999063670412,0.06838959212376934,0.0,0.006987224202725232
14,-8.614318144808048e-08,0.07901743913857677,0.06843354430379747,0.0001014893888257501,0.007064232108723188
15,-8.432340936614935e-11,0.07844686329588015,0.06830168776371308,0.0,0.0069857461171304374
16,-8.432340936614935e-11,0.07970505617977527,0.06825773558368495,0.0,0.006986669658143574
17,-8.432340936614935e-11,0.07961727528089887,0.06843354430379747,0.0,0.006981864848473499
18,-8.432340936614935e-11,0.0780372191011236,0.06816983122362869,0.0,0.006976044649390803
19,-8.432340936614935e-11,0.07901743913857677,0.06834563994374121,0.0,0.0069813429711109536
20,-8.432340936614935e-11,0.0800561797752809,0.06843354430379747,0.0,0.006986991632207018
21,-8.432340936614935e-11,0.079500234082397,0.06838959212376934,0.0,0.00697429512437967
22,-8.432340936614935e-11,0.07917837078651685,0.06821378340365682,0.0,0.006981077575784041
23,-8.432340936614935e-11,0.07906132958801498,0.06825773558368495,0.0,0.006977331711318969
24,-8.432340936614935e-11,0.07909058988764045,0.06843354430379747,0.0,0.006984329889338263
25,-8.614318144808048e-08,0.07903206928838952,0.0684774964838256,0.0,0.006976845757723767
